gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
EDNRB,0.546452176644799,0.659004954479067,0.708474495297872,10,9,0.8888888888888888,0.581587505447937,-1.33089337116759,1.07219617810344,0.10038907881366599,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
EDNRB-AS1,0.737876166332704,0.0817412598792083,0.115635600474983,10,7,1.0,0.801140289262858,0.606472506799092,1.04014670771932,0.14462052796288094,0.42857142857142855,0.14285714285714285,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
EDRF1-AS1,0.934053977662068,0.0012327369510724,0.0025912329540083,10,10,0.9,0.9288512688039594,-0.770303394333247,1.42689900424765,0.44725794035608135,0.7,0.7,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
EEF1B2,-0.0918656280663507,0.524776905365636,0.584793075603049,10,10,0.8,-0.09607196741015435,-0.447535238617745,0.0983011479230338,0.10063369047926717,0.1,0.1,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
EEF1G,-1.96136120517641,1.34769317247108e-29,7.47396224265081e-28,10,10,1.0,-2.014916627561655,-3.09917160898089,-1.5546022631744,0.29438002616033754,1.0,1.0,NBM_66k,True,
EEPD1,0.942070154835266,1.24775821725157e-05,3.63993485536231e-05,10,10,1.0,0.980694557900042,0.571931918618328,1.33145600884847,0.19514646969834926,1.0,1.0,MMRF_ImmuneAtlas,True,
EFCAB10,1.47513358433144,9.32908441230539e-07,3.34108899566943e-06,10,10,1.0,1.5106500932436102,0.636338360197235,1.92200949803997,0.25210129393117,1.0,0.9,GSE194122_BMMC,True,
EFHC2,0.498755890092203,0.0587923492969949,0.0867000047765868,10,10,1.0,0.5013297628841414,0.210925375480506,0.640787860638733,0.0697327887633401,0.4,0.0,GSE194122_BMMC,False,not_significant_in_full_unadjusted_analysis
EFHD2,-0.151227793771177,0.0461046037015082,0.0696243624264086,10,10,1.0,-0.1504988647690795,-0.294683291866585,-0.0002564932953906,0.15517401591628333,0.6,0.3,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
EFNA1,0.881554297382131,0.0158504919402451,0.026706080958144,10,8,0.875,0.91069650169608,-0.806249414318081,1.21638510644635,0.15858646815112776,0.75,0.75,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
EFNA5,1.13398961980863,5.45326398387099e-06,1.70124866235305e-05,10,10,1.0,1.18845143181623,0.378434015225533,1.79514857082655,0.13043159506951252,0.9,0.9,GSE194122_BMMC,True,
EFNB2,0.285150070196168,0.448284228138353,0.510241415127781,10,10,0.8,0.3439439923248475,-0.252549480258286,0.389972501443406,0.07361846449545173,0.0,0.0,NBM_66k,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
EGFL7,0.649531429812612,0.209271147279846,0.264083875761277,10,10,0.9,0.7078763170316704,-0.80747038109394,3.80747526855195,0.459646511857438,0.2,0.2,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
EGLN3,2.15066198285181,4.49580319028987e-07,1.70696445964902e-06,10,10,1.0,2.17041960779415,1.54198062257229,2.35034509132687,0.2630625184793598,1.0,0.9,MMRF_ImmuneAtlas,True,
EGOT,-0.406609549850202,0.216576032261283,0.272181980756526,10,7,1.0,-0.403159701441309,-0.539962578225463,-0.394868264919246,0.05229377911910649,0.0,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
EGR1,0.053021849425465,0.820037145064531,0.85309392081848,10,10,0.7,0.09326424563515534,-0.655142335432598,1.10682490175175,0.12222533493385399,0.2,0.2,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
EGR2,0.51425910569266,0.042998688347261,0.0654378450202465,10,10,1.0,0.528854027859907,0.14783244534359,0.816387996862077,0.193826453916562,0.7,0.4,NBM_66k,False,not_significant_in_full_unadjusted_analysis
EGR3,-0.658568736210967,0.0355574956923228,0.0550686943089955,10,10,0.9,-0.6072130298181919,-2.0342245818857,0.447754605750552,0.21080785194412943,0.5,0.3,NBM_66k,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
EGR4,0.778108241383998,0.0430059576135362,0.0654378450202465,10,9,1.0,0.793058857134967,0.369125603806244,1.92411934116785,0.09753594380286101,0.6666666666666666,0.1111111111111111,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
EHBP1L1,-0.0414477774582671,0.650172569374224,0.701583441140101,10,10,0.7,-0.036526039379913,-0.153904754865755,0.28370685978455,0.1350069846922093,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
EHD1,-0.015654785996281,0.78463171411519,0.823823791678245,10,10,0.6,-0.010664962144022051,-0.135019619760124,0.0410521558278261,0.03916617074324287,0.1,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
EHD3,0.798750806509202,1.42142001827694e-05,4.10291392872518e-05,10,10,1.0,0.820649924871535,0.142661682214639,1.14330034531629,0.09322734472182448,0.9,0.9,NBM_66k,True,
EIF1AY,-0.274422374608686,0.511436429217976,0.571637672708685,10,10,1.0,-0.2855072702622725,-0.477172225101721,-0.0897414544654226,0.16128210468570553,0.0,0.0,NBM_66k,False,not_significant_in_full_unadjusted_analysis
EIF2AK3,1.14017860017041,1.82632157110099e-17,3.00334837544147e-16,10,10,1.0,1.171184282120675,0.0190447895119831,1.33453361296441,0.20775768607243994,0.9,0.9,MMRF_ImmuneAtlas,True,
EIF3A,-0.0238794746604911,0.641884144592182,0.694508519252604,10,10,0.8,-0.017899345813136402,-0.151038561355015,0.115275350554258,0.06966954258895383,0.2,0.1,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
EIF3E,0.38604990044748,8.35008294591112e-08,3.51323506029336e-07,10,10,1.0,0.387497198853447,0.152466270331692,0.495259312039913,0.1104416382712553,0.9,0.9,GSE120221_RAW_10x,True,
EIF3J-DT,-1.10903705792371,4.71614886169939e-19,9.38369618932782e-18,10,10,1.0,-1.112200483261455,-2.1087760414677,-0.547410239429582,0.17663270580511192,0.9,0.9,DISCO_ref,True,
EIF5A,0.134386973213142,0.326066691330806,0.390127533143789,10,10,0.7,0.1342018976930455,-0.632693078090428,0.328224128511316,0.23062705026156075,0.2,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
ELANE,1.84945521352602,0.0097197865327604,0.0172168695872512,10,10,1.0,1.9926841218593,0.0568231671429468,2.43253558300203,0.45645752058318,0.8,0.7,MMRF_ImmuneAtlas,True,
ELF3,-0.344415303673732,0.218586034042578,0.274377316509501,10,10,1.0,-0.30266054384257046,-1.1177092643175,-0.135796531909639,0.08892919502081847,0.2,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
ELF3-AS1,-2.41503203072545,6.86139137226632e-24,2.33780609304734e-22,10,10,1.0,-2.3174125195997552,-4.03397514949115,-1.80052496492032,0.17503787299462514,1.0,1.0,NBM_66k,True,
ELF4,0.17956322354842,0.0400571629160164,0.0613448855115139,10,10,1.0,0.15449242762155402,0.0049765240546146,0.346874216886515,0.09047688781339874,0.5,0.3,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
ELK3,-0.288919204405505,0.0004907293687354,0.0011064758647137,10,10,1.0,-0.29069393798468346,-0.467111422568498,-0.137843043013012,0.06283212459463275,0.8,0.8,GSE194122_BMMC,True,
ELL2,1.1711320904682,7.12375852992364e-06,2.1679015304432e-05,10,10,0.9,1.1618838712650899,-0.807549490825143,1.75466976917858,0.28345335208668,1.0,1.0,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ELL3,0.318420293050586,0.406186497949662,0.46960528139534,10,8,1.0,0.349772226994367,0.228176686156897,0.598891393032918,0.09025887442523878,0.0,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
ELMO1-AS1,3.75070402693313,6.87946321227708e-17,1.0364925354219802e-15,10,10,0.9,3.81035970745754,-0.27587327027525,4.06617127349555,0.24409347316552044,0.9,0.9,GSE194122_BMMC,False,omitted_dataset_direction_reversal
ELMO3,0.158999420914207,0.379879790924472,0.443817424941567,10,10,0.8,0.19708891568473852,-0.47229652024478,0.322792164905689,0.05833673518269575,0.1,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ELOVL4,-0.325595888048982,0.13515870892633,0.180615829180456,10,10,1.0,-0.3143938378902525,-0.991951005868335,-0.24352867250059,0.08840753658488076,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
EMB,-0.381429197831115,2.1482109247418601e-10,1.2946385607721702e-09,10,10,1.0,-0.3877745070484615,-0.447444006987275,-0.106829701387816,0.043979282034095235,0.9,0.9,MMRF_ImmuneAtlas,True,
EME2,0.112221012533688,0.341813123696792,0.405800914104163,10,10,0.9,0.11302692694277,-0.607348241038677,0.209424481257129,0.047228963375503724,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
EMILIN2,0.897064416811254,1.80261553719204e-06,6.12583754588141e-06,10,10,0.9,0.969354660812815,-0.140761297739822,1.40789019460782,0.18858269318916976,0.9,0.9,NBM_66k,False,omitted_dataset_direction_reversal
EMP1,1.46477046311481,0.0019108453102902,0.0039033058787394,10,9,1.0,1.53436821135295,0.160714849081603,1.86334661285091,0.1641305195056899,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
EMP2,1.04128740067374,0.0737204055569023,0.10607355069504,10,9,1.0,1.07113120787208,0.697186531829954,1.15838121841148,0.05190733433919004,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
EMP3,-0.283683979408069,0.0001794969439094,0.0004364354331156,10,10,0.9,-0.27714992105237346,-0.396586994349287,0.149745581198696,0.070281588980806,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ENAH,0.921961618009985,0.0324401371788275,0.0508602812370609,10,8,1.0,0.9427888376332341,0.730747981289876,1.03667596650507,0.067397563232376,0.625,0.375,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
ENC1,0.363981293102387,0.0165059554116692,0.0277030088734809,10,10,0.8,0.36065238059808047,-0.527376968818399,0.750566115552069,0.1538182185307515,0.7,0.7,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ENDOD1,-0.14410566720108,0.0872972978470738,0.122828829602374,10,10,0.9,-0.144523925646488,-0.236485448356016,0.19616160056225,0.06255866340793405,0.2,0.2,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ENKUR,0.273592523865057,0.479543771856578,0.541329944280715,10,8,0.875,0.301611557578239,-0.0623076877194975,0.331668590530963,0.03987137608583946,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
ENO3,0.396623239081818,0.0050694977743969,0.0095028018331287,10,10,0.9,0.39951678228715504,-0.198666636881292,0.517590991491724,0.12140282786669726,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ENPP2,1.30557946213062,0.0150316779198838,0.0254746869298941,10,8,1.0,1.33363423773802,0.759508466437017,1.5077923539954,0.12250109386961516,0.875,0.75,MMRF_ImmuneAtlas,True,
ENPP4,-0.10231945309778,0.138497916390096,0.184181030138156,10,10,0.9,-0.10461160019954649,-0.176134219156937,0.166137206648934,0.0539489432436744,0.2,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ENPP5,-0.355963051125196,0.0235166265833127,0.0382167516857271,10,10,0.9,-0.3543468706883775,-0.642171647373321,0.472535475099434,0.08007062234620976,0.7,0.6,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ENTPD1,1.48214679254592,2.07624226105559e-09,1.10106316448451e-08,10,10,1.0,1.533538848300325,0.546805151443437,1.86515886283287,0.248985524316645,0.9,0.9,MMRF_ImmuneAtlas,True,
ENTPD4,-0.119884531719196,0.0869092358945727,0.122381914294545,10,10,0.9,-0.1165119848726475,-0.654499521870913,0.0129622363708555,0.04896544418748566,0.3,0.2,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ENTPD7,0.0860726546426444,0.592857536951984,0.649551563709688,10,10,0.7,0.08683115023815405,-0.406165425708287,0.382165502173331,0.16383901921310412,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
EOMES,-0.192817344607509,0.0815155234245349,0.115356847168715,10,10,1.0,-0.19002544515824,-0.283130529002353,-0.031476109532492,0.030322819181854754,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
EP300-AS1,-0.766692487952194,0.01989037966836,0.0327609950114251,10,9,1.0,-0.752619086907923,-1.08462850929821,-0.680152288605911,0.03018149589421104,0.8888888888888888,0.6666666666666666,DISCO_ref,True,
EPAS1,1.28785248205817,0.001141355730555,0.00241080123314,10,10,0.9,1.2913807353909599,-1.06939737561952,2.36268358989977,0.2790777652754075,1.0,1.0,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
EPB41L3,2.97829147796091,1.46833163790984e-07,5.95674150071908e-07,10,9,1.0,3.09063528617621,1.36899057250306,3.60624115289947,0.21954224276723,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
EPB42,2.67083560282076,8.5436809829515e-07,3.08650096771491e-06,10,10,1.0,2.806036542218865,0.25168840396871,3.57791793449438,0.3303305818741853,0.9,0.9,MMRF_ImmuneAtlas,True,
EPCAM,0.540895261238466,0.349434487833212,0.41302860126428,10,9,0.8888888888888888,0.555167316389245,-0.333515714444252,3.86384076059377,0.39108554917134497,0.1111111111111111,0.1111111111111111,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
EPDR1,2.73456690256126,2.9779834078744703e-19,6.11190059261796e-18,10,10,1.0,2.73888114578264,2.01019604888974,2.97792115779865,0.21170903579171219,1.0,1.0,MMRF_ImmuneAtlas,True,
EPG5,-0.0793253323654284,0.374905674069471,0.438497482370238,10,10,0.8,-0.0394134953943988,-0.477752960680243,0.047428499184765,0.06838715496729182,0.2,0.2,GSE194122_BMMC,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
EPHA4,0.386341534884221,0.0345534336641614,0.0537211600630102,10,10,0.9,0.3857645198656325,-1.17827005772268,0.793824462110894,0.20379447319734884,0.8,0.5,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
EPHX4,0.0193192946219582,0.908906221342302,0.927045222433461,10,10,0.6,0.0186455960896885,-0.230599898007965,0.187090611877545,0.08170748736333927,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
EPOR,1.27284532627516,3.1771827559781098e-12,2.4464776524245097e-11,10,10,1.0,1.308751017242445,0.0767979312688371,1.53653908019164,0.10313602264089994,0.9,0.9,MMRF_ImmuneAtlas,True,
EPS8,-1.38020065431849,1.6950020144392e-24,6.17905279809199e-23,10,10,1.0,-1.3855775415987401,-1.8822579608749,-0.405501977410289,0.1787621850819825,0.9,0.9,MMRF_ImmuneAtlas,True,
ERBB2,0.0962605870378983,0.509584605644352,0.570179126255421,10,10,0.9,0.0934386461047545,-0.137654848354393,0.679101634782058,0.11902144894160685,0.1,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ERBB3,-0.685591176280536,0.0214574235883317,0.0351090863672233,10,9,1.0,-0.678854558968177,-0.91430406653402,-0.555789511989915,0.15275498114410802,0.7777777777777778,0.5555555555555556,GSE120221_RAW_10x,True,
ERBIN,-0.247570740843138,0.111397607385189,0.15217917382049,10,10,0.9,-0.2334378343405815,-0.898963215407261,0.801618196340018,0.23212361845825163,0.2,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ERC1,1.11653696890077,3.60851887879264e-20,8.108279704804321e-19,10,10,1.0,1.15480640111322,0.456053909493397,1.28716404339342,0.10468358776450248,1.0,1.0,GSE194122_BMMC,True,
ERCC6L,0.747814687369313,0.0264513118514924,0.0424279042097938,10,10,1.0,0.8130675316966615,0.324092561749451,1.11863675607833,0.12771278146342957,0.8,0.8,NBM_66k,True,
EREG,3.18065025868944,1.5846396703209299e-12,1.2748034878677498e-11,10,10,1.0,3.2700893919662697,0.594982679791161,3.79334915261495,0.1820153203996151,0.9,0.9,MMRF_ImmuneAtlas,True,
ERFE,2.39772003264079,0.0003855010807451,0.0008817977770621,10,9,1.0,2.25092977047483,0.947266063110028,2.48734792803793,0.24097431933111002,0.7777777777777778,0.7777777777777778,DISCO_ref,True,
ERG,2.08601249787295,0.0256751976109743,0.0413863066154905,10,9,1.0,2.16743248325036,1.46814923937674,2.28666742708786,0.16274602337028998,0.7777777777777778,0.5555555555555556,MMRF_ImmuneAtlas,True,
ERG28,-0.128974721151777,0.334864449885172,0.398640871717607,10,10,0.8,-0.1350117587257315,-0.818080321049756,0.0847762217972212,0.16452446138655522,0.1,0.1,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
ERICH3,-0.720846451487299,0.0642107337411445,0.0935524189470616,10,9,1.0,-0.709060504939841,-1.0446634842176,-0.582551874201728,0.06889597292353,0.2222222222222222,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
ERMAP,0.541697818414413,0.0027206673729822,0.0053886166471718,10,10,1.0,0.6001295701272495,0.0769006506242588,0.842602255870752,0.16879386678009234,0.9,0.9,NBM_66k,True,
ERMN,-0.4757433022233,0.0178272921606706,0.0297102538470511,10,10,1.0,-0.436703298452794,-1.80501110871727,-0.156685831381325,0.07029836658115901,0.7,0.4,MMRF_ImmuneAtlas,True,
ERO1B,0.413952391129285,9.267645541823481e-09,4.51938598779475e-08,10,10,0.9,0.41980794029811297,-0.105464735032625,0.500583657928229,0.043449627440017735,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ERP27,1.27092466296052,1.27530491826993e-14,1.44211812124537e-13,10,10,1.0,1.31068448707351,0.487249666504118,1.47673762014697,0.12295199252429256,1.0,0.9,GSE194122_BMMC,True,
ERRFI1,1.30232428479787,2.22629070995914e-12,1.75577208336112e-11,10,10,1.0,1.300566525164285,0.28197919486508,1.50630631426202,0.07704972377272745,0.9,0.9,MMRF_ImmuneAtlas,True,
ERV3-1,0.436615962212508,2.45875937476575e-05,6.89113581755585e-05,10,10,0.9,0.465745348415107,-0.0947859320536748,1.04239960021387,0.1611266707706942,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ERVMER61-1,2.89278033394992,2.07183440322341e-14,2.254795979959e-13,10,9,1.0,3.00984771767425,1.83970008472238,3.34009754803061,0.21535025628559978,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
ESAM,1.27209894160719,0.0107201284466124,0.018790864018894,10,9,1.0,1.34750632668123,0.354512184095336,2.42280821770766,0.06605534399238988,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
ESCO2,1.30146665400931,0.0001025782331198,0.0002595826841037,10,10,1.0,1.335591755574085,0.575261448467269,1.78471571325006,0.32124662391116,0.9,0.9,NBM_66k,True,
ESM1,-0.494121815784317,0.173892604151114,0.224715454992503,10,9,1.0,-0.489140930536728,-1.12195030614503,-0.272837427828675,0.18936100279654605,0.1111111111111111,0.1111111111111111,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
ESPN,1.65656580992036,2.97423567468491e-05,8.16896236677156e-05,10,9,1.0,1.66414018118755,0.861629342068222,2.16006497575379,0.39654773899238993,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
ESR2,0.770681087260574,4.73367063958581e-05,0.0001265467950982,10,10,0.9,0.8320829606977129,-0.115367927639048,2.79857410102689,0.18361707858006604,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ESRP2,-1.47024554662944,2.64732010591832e-07,1.03374379866308e-06,10,9,1.0,-1.47303282622643,-1.55508280074465,-1.44446262318795,0.05012328688093981,1.0,1.0,DISCO_ref,True,
ESRRA,-0.236323837157971,0.0148426548463157,0.0251744657784656,10,10,0.9,-0.2284839220165375,-0.367527064957371,0.0165477420559027,0.06761322127662622,0.8,0.7,MMRF_ImmuneAtlas,False,median_effect_below_threshold;omitted_dataset_direction_reversal
ESS2,-0.576427614961813,4.83192395191328e-05,0.0001288593496725,10,10,1.0,-0.5829488527940335,-1.46383490209934,-0.30267070795481,0.3074979143837807,1.0,1.0,MMRF_ImmuneAtlas,True,
ETNK2,0.652700908281582,0.0027907024675579,0.0055126684211366,10,10,0.9,0.6452341712077105,-0.362706488981556,0.880784106537116,0.2514079509224253,0.8,0.7,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
ETS1,-0.498353453219266,2.54602127241366e-10,1.5203217517860702e-09,10,10,1.0,-0.5113842024354475,-0.605311269407451,-0.0439237194882063,0.0959257900566875,0.9,0.9,MMRF_ImmuneAtlas,True,
ETS2,0.953433002026914,4.29341304997031e-11,2.81175404893156e-10,10,10,1.0,0.982934454253614,0.182556537611699,1.32526051854994,0.06465905106278513,0.9,0.8,MMRF_ImmuneAtlas,True,
ETV6,1.034794965524,2.9700724472669497e-16,4.07447043884279e-15,10,10,1.0,1.05824348424815,0.0837765635054959,1.29937508467997,0.19965099169607992,0.9,0.9,MMRF_ImmuneAtlas,True,
ETV7,-0.70535416481999,0.0186150130625667,0.0309438976706506,10,10,1.0,-0.672076490276831,-1.13180518251236,-0.519858659010397,0.3849873104893805,0.7,0.5,DISCO_ref,True,
EVC2,1.02915680552324,2.37567333776669e-05,6.66543870278674e-05,10,10,1.0,1.0440557594691,0.612496133102053,1.27822326296955,0.075537233252845,0.9,0.9,MMRF_ImmuneAtlas,True,
EVI2B,-0.880055793824229,1.5048730593236698e-12,1.2195152046613599e-11,10,10,1.0,-0.8462634621378925,-1.38906386832641,-0.591383741303198,0.19499568704942694,0.9,0.9,DISCO_ref,True,
EVL,0.495001716857562,3.3259799469453503e-19,6.7993464562455296e-18,10,10,1.0,0.502567061090966,0.312618147307283,0.554201122113472,0.08159214459297004,1.0,1.0,DISCO_ref,True,
EXD3,0.603174133337964,5.4619172600463695e-11,3.54582499086198e-10,10,10,1.0,0.6029593789262104,0.394376182689777,0.654557595417565,0.05528215829384986,1.0,0.9,MMRF_ImmuneAtlas,True,
EXOSC4,0.467386129769676,0.000276879407629,0.0006475425535981,10,10,0.9,0.4940970138267915,-0.0809072119348279,0.636990083775842,0.035975830336461456,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
EXT1,1.47821114481278,9.44626576952954e-16,1.23417001144254e-14,10,10,1.0,1.57824151736896,0.25203525769106,2.41136676523492,0.20884717532282515,0.9,0.9,GSE194122_BMMC,True,
EXTL3-AS1,-0.938066549079751,0.0005136949800472,0.0011527731084745,10,7,1.0,-0.938445693592169,-1.09316468393877,-0.900197915028966,0.0700570329412491,1.0,1.0,GSE120221_RAW_10x,True,
EYS,0.638981745233201,0.0131842726250228,0.0226531355287555,10,10,0.8,0.7607647667314235,-1.57854665552057,1.53871297654105,0.2508580092103614,0.8,0.8,GSE194122_BMMC,False,omitted_dataset_direction_reversal
EZR,0.175426395338439,0.0240653759322611,0.0389847124719942,10,10,0.9,0.174985623794187,-0.634882540221755,0.341282907791286,0.07902105338590798,0.8,0.6,MMRF_ImmuneAtlas,False,median_effect_below_threshold;omitted_dataset_direction_reversal
F11R,-0.402907424245632,0.0025357647854233,0.0050531123189647,10,10,1.0,-0.3800867099849885,-1.41445299411254,-0.141371266397872,0.11665987383572723,0.8,0.7,MMRF_ImmuneAtlas,True,
F12,0.411872923064503,0.160073944248991,0.209191644865879,10,10,0.9,0.43614725111938,-0.667469661878156,0.604213520676403,0.21420875707694725,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
F13A1,3.08755344931516,1.3081508781995302e-09,7.110939028210811e-09,10,9,1.0,3.23660044662361,0.150062460407351,3.70661692342254,0.18385002686778007,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
F2R,0.175254736878799,0.0458802119642812,0.0693522561206546,10,10,0.9,0.173213004976887,-0.784368456221998,0.369936418827527,0.10339337189019174,0.7,0.5,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
F2RL1,1.33630408231605,0.21954693297048,0.275185900835564,10,8,1.0,1.4029990936310899,0.226919644205169,1.53618558001117,0.05852319229459524,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
F3,1.27710661285125,0.121635610648167,0.164484160391412,10,8,1.0,1.3218467846594,0.605175667467974,1.40662026945442,0.21397480162129057,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
F5,1.31679880788722,0.0021937983805049,0.0044447224864252,10,9,1.0,1.3590694995487,0.986395216783047,1.76189640570954,0.10825269323704001,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
F8,0.223348710096746,0.0667001745003605,0.0967198914243057,10,10,1.0,0.222874782823097,0.048658464889551,0.420022255796737,0.06087364359290251,0.3,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
FAAH2,2.3269996550693,3.06567973698099e-11,2.03844240674514e-10,10,10,1.0,2.377614211819475,0.709490736439783,2.84572398762866,0.4147192582017376,0.9,0.9,MMRF_ImmuneAtlas,True,
FABP3,0.85403010380585,0.0421685020207583,0.0643595970618796,10,9,1.0,0.923819075468167,0.810859685660602,1.22776426380762,0.13169833505732287,0.7777777777777778,0.3333333333333333,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
FABP4,1.35315294887852,0.345802793873274,0.409325605009395,10,9,1.0,1.38198753998304,0.175434990501611,4.13017412355815,0.15405902110116987,0.1111111111111111,0.1111111111111111,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
FABP5,0.471960437259397,0.00018453133937,0.0004480540241175,10,10,1.0,0.490215308945798,0.0363253676056749,0.622999516956308,0.04231861176153784,0.8,0.8,NBM_66k,True,
FAM102A,-0.577856393396736,0.0012840924090384,0.0026926684345605,10,10,1.0,-0.592149233314225,-2.25121411969038,-0.0783923087840929,0.1083471405293942,0.9,0.8,MMRF_ImmuneAtlas,True,
