gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	signed_statistic	significant	direction
ASH1L	119.493236545337	0.291129633736219	0.0650219106138294	4.47740816884423	7.55547101659971e-06	2.29392372798685e-05	4.47740816884423	True	higher_in_group_a
ASIC4	0.540157272340197	2.30170232243438	1.63237731926429	1.4100308153459	0.158530584041316	0.207477174989167	1.4100308153459	False	higher_in_group_a
ASMTL-AS1	1.01885209856566	0.818474764067516	0.257835324121121	3.17440896377343	0.0015014198056109	0.0031195302696891	3.17440896377343	True	higher_in_group_a
ASPHD1	0.367383359269653	2.819018342828	0.77569089911513	3.63420319362235	0.0002788410479027	0.0006518378397833	3.63420319362235	True	higher_in_group_a
ASPHD2	4.58733357047472	0.0179154232115714	0.139898978325821	0.128059714416547	0.898101716726202	0.917640973989356	0.128059714416547	False	higher_in_group_a
ASPM	3.08234581500102	1.42440442368575	0.388002949565286	3.67111751413651	0.0002414922673782	0.0005717071706824	3.67111751413651	True	higher_in_group_a
ASS1	0.257311031030897	1.06939096030226	0.917424964414543	1.16564406004004	0.243758386004322	0.30212686413454	1.16564406004004	False	higher_in_group_a
ASTL	0.677717230873641	2.92899814894134	0.507525524981721	5.77113466174303	7.87395172402881e-09	3.87600664186612e-08	5.77113466174303	True	higher_in_group_a
ATAD2	32.8068702572482	0.187781147011238	0.075847483012314	2.47577295321391	0.01329480943803	0.0228355326525373	2.47577295321391	True	higher_in_group_a
ATAD5	15.9479722779233	0.12599275279009	0.110569579692808	1.13948839400612	0.254499506312091	0.314013237018919	1.13948839400612	False	higher_in_group_a
ATF3	14.923706888198	0.456574173693364	0.25936733935555	1.76033796247366	0.0783505211572766	0.111504577339034	1.76033796247366	False	higher_in_group_a
ATF5	10.9553528690799	0.704638871573965	0.147763639013292	4.76868921393159	1.85428462482902e-06	6.28095240366061e-06	4.76868921393159	True	higher_in_group_a
ATF7IP2	55.2471791944608	0.512866347003255	0.0716355227576863	7.15938583624317	8.10393005229884e-13	6.8580823640639396e-12	7.15938583624317	True	higher_in_group_a
ATG16L1	28.6767991442199	0.153366298180537	0.120387103439025	1.27394292078981	0.202683645773335	0.256703072258599	1.27394292078981	False	higher_in_group_a
ATG2A	85.5647595061652	0.490976718160125	0.150431793153071	3.26378292692778	0.0010993535906424	0.0023296464504142	3.26378292692778	True	higher_in_group_a
ATG9A	19.1012927179046	-0.477009501563897	0.132915597199254	-3.58881509480646	0.0003321843334492	0.0007672471999427	-3.58881509480646	True	higher_in_group_b
ATL1	8.46522381144522	0.50566849597004	0.155445360008967	3.2530304921348	0.0011418124390221	0.00241080123314	3.2530304921348	True	higher_in_group_a
ATM	297.563593832801	-0.149284796675661	0.0802373927671017	-1.8605389772444	0.0628093092504503	0.0918700698997187	-1.8605389772444	False	higher_in_group_b
ATOH8	0.0618523037262554	1.33443230688052	1.65629381755339	0.805673662932398	0.420431039260552	0.483074059436909	0.805673662932398	False	higher_in_group_a
ATP13A3	35.3486039600487	0.274097448282794	0.0801667791968042	3.41909018958967	0.0006283089720385	0.0013902269402534	3.41909018958967	True	higher_in_group_a
ATP1B2	0.590526637067182	1.88903922532486	0.493869990966679	3.82497268487065	0.0001307865864238	0.0003248168056348	3.82497268487065	True	higher_in_group_a
ATP2B1	90.5216978605012	0.543111988005737	0.0965134497829959	5.62731918946932	1.83031854160251e-08	8.56503640697835e-08	5.62731918946932	True	higher_in_group_a
ATP2B1-AS1	58.0437389931848	-0.598614932332692	0.114674093137106	-5.22014097479698	1.78786984103544e-07	7.13642073607792e-07	-5.22014097479698	True	higher_in_group_b
ATP5F1A	150.242708220545	-0.137544555714615	0.152248239382998	-0.903422964180267	0.366301456677844	0.429590437269201	-0.903422964180267	False	higher_in_group_b
ATP5F1B	164.625271254873	0.0264256101129763	0.172300979293303	0.153368891003183	0.878107376001587	0.900742572037834	0.153368891003183	False	higher_in_group_a
ATP5F1C	135.302251815454	-0.323659908722434	0.14765789318321	-2.19195805754078	0.0283825352958299	0.0451780630525683	-2.19195805754078	True	higher_in_group_b
ATP5F1D	270.369000496841	-0.224857979933361	0.17544739073895	-1.28162624126984	0.199973790323759	0.253764208607048	-1.28162624126984	False	higher_in_group_b
ATP5F1E	1557.08360096968	-0.716699188443955	0.193496621258346	-3.70393645006884	0.0002122794593322	0.0005085536863506	-3.70393645006884	True	higher_in_group_b
ATP5IF1	322.509318383581	-0.719041324269942	0.164263969244699	-4.37735266946343	1.20129510962388e-05	3.51619955444653e-05	-4.37735266946343	True	higher_in_group_b
ATP5MC1	86.9434254250718	-0.455394312987101	0.153167884600007	-2.97317100237003	0.0029474019349375	0.0057849421260653	-2.97317100237003	True	higher_in_group_b
ATP5MC2	518.8906447179	-0.0515099614121297	0.176829182169507	-0.291297854687541	0.770823528052454	0.811286705378042	-0.291297854687541	False	higher_in_group_b
ATP5MC3	236.735471025431	-0.351427025041313	0.161011413099212	-2.18262182957659	0.0290636708472717	0.0461354799411776	-2.18262182957659	True	higher_in_group_b
ATP5ME	352.356806416813	-0.645891577114609	0.173962947676145	-3.71281118044183	0.0002049698081718	0.0004930814997691	-3.71281118044183	True	higher_in_group_b
ATP5MF	221.909173043956	-0.549760882781777	0.162600612638298	-3.38105050074263	0.0007220927028775	0.0015849554779371	-3.38105050074263	True	higher_in_group_b
ATP5MG	667.435140739644	-0.31268168334311	0.179203971032762	-1.74483679988289	0.0810132810802192	0.114792670364551	-1.74483679988289	False	higher_in_group_b
ATP5MGL	1.54740740155848	-1.4168094954478	0.251819214191343	-5.62629623000592	1.84120052027281e-08	8.60491586330492e-08	-5.62629623000592	True	higher_in_group_b
ATP5PB	139.651115879475	-0.307750735347474	0.150404061794675	-2.04615973581619	0.0407406573577528	0.0623008963053513	-2.04615973581619	False	higher_in_group_b
ATP5PD	167.299442752346	-0.803691093717821	0.154305510780547	-5.2084406425434	1.90434250440413e-07	7.57812021027383e-07	-5.2084406425434	True	higher_in_group_b
ATP5PF	211.176474664221	-0.665972583484871	0.160624286831654	-4.14615122420968	3.38110563980226e-05	9.19921905025531e-05	-4.14615122420968	True	higher_in_group_b
ATP5PO	187.335801903639	-0.898324216519448	0.167827770760993	-5.35265535880096	8.66728319884686e-08	3.63203756556179e-07	-5.35265535880096	True	higher_in_group_b
ATP6V0B	135.313302818811	0.292222711473485	0.0715285043273069	4.08540223539842	4.40005246311473e-05	0.0001180518450345	4.08540223539842	True	higher_in_group_a
ATP6V0C	179.774346255831	-0.637970117993276	0.17606851073314	-3.62341974346691	0.0002907334427894	0.0006784214132771	-3.62341974346691	True	higher_in_group_b
ATP6V0E2-AS1	0.673030573787075	0.628991773784505	0.252502665697267	2.49103023149316	0.0127373281361869	0.0219575699649281	2.49103023149316	True	higher_in_group_a
ATP7B	0.473921024053855	1.79236292219129	0.59102973364256	3.03261040886188	0.0024244838729905	0.0048517598579269	3.03261040886188	True	higher_in_group_a
ATP8A1	84.4872886493715	1.29175959069059	0.11338444266274	11.39274101768	4.544645166471709e-30	2.69218582418375e-28	11.39274101768	True	higher_in_group_a
ATP8B1	3.70138245027086	1.8712624149556	0.225041433924149	8.31519059546305	9.16049311652866e-17	1.34139468023775e-15	8.31519059546305	True	higher_in_group_a
ATP8B4	2.70202224729301	2.36030437829742	0.24928355632044	9.46835167604629	2.84294272984209e-21	7.26483355424843e-20	9.46835167604629	True	higher_in_group_a
ATP9A	3.22774053526627	1.04773844607681	0.234651853916392	4.46507636138313	8.00401993318146e-06	2.41603682175304e-05	4.46507636138313	True	higher_in_group_a
AURKA	1.86403550032613	1.09422524946547	0.261846141272298	4.17888628852302	2.92940098654166e-05	8.07133580488461e-05	4.17888628852302	True	higher_in_group_a
AURKB	0.977843028080928	2.43030958519716	0.367960336660454	6.60481400591771	3.9801672875615e-11	2.6131753236849e-10	6.60481400591771	True	higher_in_group_a
AUTS2	67.6817370158009	0.916457080083321	0.161018919044133	5.69161118161609	1.25846168743992e-08	6.02420640645023e-08	5.69161118161609	True	higher_in_group_a
AXIN2	0.835905500730326	0.410364557299395	0.26904446817921	1.52526665973318	0.127192600031755	0.17115514299575	1.52526665973318	False	higher_in_group_a
AZU1	3.96403919204872	2.12074647965158	0.54554778575761	3.88737070338663	0.0001013359343948	0.0002565634900438	3.88737070338663	True	higher_in_group_a
B2M	20123.8384852538	0.152454962237488	0.160866212599451	0.947712759403948	0.343275703539617	0.407166380557912	0.947712759403948	False	higher_in_group_a
B3GALNT1	1.0612813324907	2.21262826699067	0.476908891042551	4.63951985074914	3.49219592063757e-06	1.13070213796923e-05	4.63951985074914	True	higher_in_group_a
B3GALT2	1.13709634740542	-1.11630378703142	0.282988730889869	-3.94469342832545	7.99021352943635e-05	0.0002052882362195	-3.94469342832545	True	higher_in_group_b
B3GAT1	16.911356076586	-0.416740606267794	0.123704414648626	-3.36884182712087	0.0007548473320415	0.0016499032041647	-3.36884182712087	True	higher_in_group_b
B3GNT10	2.25571739349395	-2.42409510423423	0.240739744367752	-10.0693598001467	7.54677080147607e-24	2.5546309213048598e-22	-10.0693598001467	True	higher_in_group_b
B3GNT5	1.13560437465863	1.83981407091088	0.323686911658204	5.68393099827781	1.31633404619912e-08	6.27244002087386e-08	5.68393099827781	True	higher_in_group_a
B3GNT7	4.28614697699225	2.83446012219916	0.311465069314376	9.10041093352338	8.99906865415151e-20	1.9546727039204897e-18	9.10041093352338	True	higher_in_group_a
B3GNT8	1.11430576558258	-0.0623214349196612	0.263086273353369	-0.236885923865565	0.812745290362258	0.846860123657495	-0.236885923865565	False	higher_in_group_b
B3GNTL1	6.27458760485592	0.472803385995852	0.159404076875933	2.9660683419273	0.0030163345398207	0.0059091138504642	2.9660683419273	True	higher_in_group_a
B4GALNT3	1.45075972227608	-0.648182049356712	0.366589164988343	-1.76814295473606	0.0770370079643429	0.109785107304024	-1.76814295473606	False	higher_in_group_b
B4GALNT4	1.2899909080204	-0.328343118783122	0.305950799275684	-1.073189282592	0.283186198334448	0.344837573444868	-1.073189282592	False	higher_in_group_b
B4GALT1	94.7157659857915	0.692145377103173	0.0911758775761305	7.59132125188751	3.16659778016343e-14	3.32811980403064e-13	7.59132125188751	True	higher_in_group_a
B4GALT5	38.9886556563069	-0.1904396474087	0.100491754182317	-1.89507735195064	0.0580821546329916	0.0857740147597125	-1.89507735195064	False	higher_in_group_b
BAALC	0.250325465100492	1.96666452812895	0.778300976107474	2.52686889584136	0.011508445489825	0.0200513122788963	2.52686889584136	True	higher_in_group_a
BACE2	0.376312148828866	2.48593798918995	0.504787698172354	4.92471983408191	8.44813062154806e-07	3.06046594371995e-06	4.92471983408191	True	higher_in_group_a
BACH2	11.9907918534121	2.11340488593841	0.199741496004661	10.5807001960629	3.6621114499337497e-26	1.61784635495802e-24	10.5807001960629	True	higher_in_group_a
BAG3	8.34807779837446	1.30141026262007	0.193282540278304	6.73320135769216	1.6597012228243e-11	1.15206690740121e-10	6.73320135769216	True	higher_in_group_a
BAIAP2-DT	0.816660818968054	-1.24077443887242	0.303708023227621	-4.08541870473567	4.39974035643187e-05	0.0001180518450345	-4.08541870473567	True	higher_in_group_b
BAIAP2L1	0.288491799969105	2.03583375667119	0.55608226746928	3.66102980757907	0.0002512035283686	0.0005912072204901	3.66102980757907	True	higher_in_group_a
BAIAP2L2	0.595321787425945	0.150204440920287	0.266549568884499	0.563514101894396	0.573084860238826	0.631071266671948	0.563514101894396	False	higher_in_group_a
BAIAP3	1.60635719301522	0.769357108031428	0.252267969143497	3.04976137336642	0.0022902325452581	0.0046114261330362	3.04976137336642	True	higher_in_group_a
BAMBI	0.74636428183222	0.396006198993145	0.418209376185456	0.946908944522409	0.343685179712325	0.407559336178424	0.946908944522409	False	higher_in_group_a
BANK1	2.57513786726224	2.91341306434518	0.418049900051171	6.96905576101935	3.19075226401402e-12	2.4533025888355598e-11	6.96905576101935	True	higher_in_group_a
BASP1	2.80641273746713	2.62288028478902	0.40591945505454	6.46157815824964	1.03616613834711e-10	6.531480144139671e-10	6.46157815824964	True	higher_in_group_a
BATF3	0.720650621301885	0.189675078056071	0.325338711740692	0.583008019676584	0.559887901514468	0.619023463540811	0.583008019676584	False	higher_in_group_a
BCAR3	0.398615749550739	1.48003950366366	0.513436215308429	2.88261610602318	0.0039438776160923	0.0075281706381139	2.88261610602318	True	higher_in_group_a
