program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	source_capability_id	source_cache_key	database	organism	tf	number_of_eligible_genes	total_regulon_target_count	number_of_overlapping_targets	number_of_unique_signed_target_weights	target_weight_variance	model_predictor_weight_variance	degrees_of_freedom	estimable	estimability_status	exclusion_reason	overlapping_target_genes	resource_hash	activity_score	fitted_coefficient	coefficient_standard_error	p_value	correlation	model_statistic_name	ulm_implementation_mode	adjusted_p_value	significant	activity_direction
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	AHR	2395	193	32	2	0.54435483870967738	0.013282335972150278	2393	True	estimable		ABCC3;ABCC4;APP;AREG;BRCA1;CA3;CAT;CCND1;CD19;CD36;CD40;CDH1;CDKN1A;CDKN2B;CTSG;CYP1B1;EREG;FGF9;FOXP3;HSPB1;IL10;JUN;LTBP1;MYC;PAX5;PCNA;PDLIM7;PTGS2;TF;TFDP2;TNF;TNFSF13B	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	1.0008136738837037	0.30289514671155332	0.30264888921446759	0.31701808526521369	0.020454600876805656	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	APEX1	2395	41	6	1	0	0.0024999869192815025	2393	True	estimable		ACTB;BRCA1;CD19;CDKN1A;TG;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	1.0102217141033545	0.70472946499073752	0.69759880940218788	0.31249121176086753	0.020646800544164921	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ARNT	2395	68	14	2	0.5274725274725276	0.0058305122583773286	2393	True	estimable		BRCA1;CCNE1;CDKN1A;CDKN2B;CYP1B1;FLT1;HMOX1;IRS2;JUN;PRDX2;PTGS2;SDC4;TFRC;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.96992386846209622	0.44306365641170409	0.45680250875176664	0.33218246265294082	0.019823527970551213	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	DNMT3B	2395	70	13	2	0.30769230769230776	0.0054091387131712373	2393	True	estimable		BRCA1;CCNB2;CDH1;CDKN2B;CXCL12;EREG;FOXP3;IRF8;MTSS1;PRC1;PTGS2;SLC11A1;TNFSF10	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	1.0214388231146827	0.48441862547564907	0.47425123709172023	0.30714982862878687	0.020875955225497476	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ELF4	2395	50	9	1	0	0.0037452713202630805	2393	True	estimable		CD79A;CD99;CDKN2B;HBD;LTBP1;LYZ;MEFV;MGAT5;PRF1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	1.0027518518285983	0.57151520999800509	0.5699468008518771	0.3160819883843981	0.020494196679876092	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	EPAS1	2395	92	17	1	0	0.007050681679843308	2393	True	estimable		ADORA2A;CCR7;CITED2;CSF1R;EGLN3;EIF3E;FLT1;HBA1;HBB;NDRG1;PLAUR;PRDX2;RUNX2;SCGB3A1;TAGLN;TFRC;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.98857089645527763	0.41064902017353094	0.41539663128461163	0.32297307491212612	0.02020448612270009	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FOXA1	2395	71	7	1	0	0.0029154305387686331	2393	True	estimable		BRCA1;CCND1;GREB1;IFI27;LOXL2;MYC;NR4A2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-1.0028247297160471	-0.64781296471141048	0.64598822258286426	0.3160468254400689	-0.020495685529155067	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	HES1	2395	92	19	2	0.81871345029239762	0.0079223807605304144	2393	True	estimable		ALDH2;BGLAP;CCNE1;CDKN1A;COL1A1;DDR1;DLL1;DUSP1;FCER1G;FLT3;FOXP3;GATA2;GLI1;JUN;SLC25A5;TAGLN;TLE1;TRA2B;TRGV9	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-1.0239386841630886	-0.40125288055686675	0.39187198097201381	0.30596773283732698	-0.020927024520334438	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ID3	2395	35	9	2	0.44444444444444442	0.0037508524268221001	2393	True	estimable		BGLAP;CDH1;CDKN1A;FOXP3;HES1;IL2RB;JUN;PDLIM7;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.94359249617331331	0.53741018986315425	0.56953631153553175	0.34547318237193048	0.019285564257703079	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ISL1	2395	41	5	1	0	0.0020841944806344326	2393	True	estimable		CCND1;MEF2C;MYC;SEC14L4;SNCA	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.9415890307219198	0.71941422261353327	0.76404269712228456	0.34649812919634759	0.019244631718662926	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	KAT5	2395	58	6	1	0	0.0024999869192815025	2393	True	estimable		CDK1;CDKN1A;LEPR;MYB;MYC;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.95944989121683688	0.66932508157422477	0.69761338002273687	0.33742907889582185	0.019609541171450189	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MEIS1	2395	24	8	2	0.8571428571428571	0.003338896998934358	2393	True	estimable		CCL3;CCND1;CDKN1A;CYBB;FLT3;IL10;MYB;MYC	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.98116885710534174	0.59227321258550136	0.60364045219783491	0.3266086632795685	0.020053263752831452	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	PITX2	2395	141	14	1	0	0.0058137689387002646	2393	True	estimable		CD9;CDKN1A;GNAQ;GSTP1;IGF1R;IL10;JAZF1;LEF1;LIPC;PNMT;PRKCH;RAC1;RGS2;STAT4	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.97335625131241177	0.44527075354819035	0.45745918100162763	0.33047465146398403	0.019893652089578173	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	POU5F1	2395	93	14	2	0.7252747252747257	0.0058367910032562278	2393	True	estimable		BIRC5;BRCA1;CCND1;CCNF;CDH1;CDKN1A;DPPA4;HLX;ITGA6;JMJD1C;MEIS1;PRKN;SEMA6A;TCL1A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.9596282664551834	0.43812657769115537	0.4565586415139396	0.3373392836380078	0.01961318545886135	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	PRDM1	2395	66	17	2	1.0588235294117647	0.0071009116388745016	2393	True	estimable		CAMK4;CD40;DUSP16;FCER2;IL10;IL2RA;LMO2;MKI67;MYC;NLRP12;PAX5;PCNA;PMAIP1;RSAD2;SNCA;SOX6;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-1.012692932809109	-0.41917451489910684	0.41392064792667077	0.31130923500440272	-0.02069728543144754	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SATB1	2395	44	11	2	1.0909090909090906	0.0045946459747140999	2393	True	estimable		AREG;CCNE1;CDH1;CDKN1A;CTNNB1;CYBB;HSPA6;IL2RA;MKI67;MYB;MYC	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.96413844028797568	-0.49613083918592554	0.51458464723980679	0.33507394072415808	-0.019705330105543619	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SKIL	2395	20	6	2	1.2	0.0025062656641604009	2393	True	estimable		CDKN1A;DACH1;HSPA8;IGFBP7;MYC;SMAD7	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.95487589961034947	0.66530049119784285	0.69674026904368203	0.33973690554506486	0.019516092171825809	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	STAT2	2395	50	5	1	0	0.002084194480634433	2393	True	estimable		IFIT2;IFIT3;JUN;PTGS2;SIRPA	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.97654470324096143	-0.74611140019216349	0.76403199742517192	0.328893313584814	-0.019958792398670065	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	VDR	2395	150	20	2	0.3789473684210527	0.0083095700280625025	2393	True	estimable		ABCC3;BGLAP;BRCA1;CCND3;CD14;CDH1;CDKN1A;COL1A1;DYSF;FOXP3;IER3;IFI27;IGFBP3;IL10;IL2RA;MYC;NFKBIA;PLD1;SLC19A1;TNFRSF21	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.94477923304722189	0.36151578630456482	0.3826457797326453	0.34486697618789286	0.019309810276914245	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	WT1	2395	156	32	2	0.77419354838709675	0.013322101356383306	2393	True	estimable		ABCC3;AREG;BASP1;CAT;CCNE1;CD14;CDH1;CDKN1A;CDKN2B;CXXC5;DAPK1;EPOR;EREG;ETS1;HBEGF;IFITM2;IGF1R;IGFBP4;IL10;IL2RB;IRF8;ITGAX;JUN;JUNB;KIT;MPO;MYB;MYC;ODC1;SLC31A1;TBXA2R;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.97651276552579858	0.29510205358143243	0.30219989333425268	0.32890912897240565	0.019958139910042274	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.78478384228576736	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	NFATC2	2395	93	22	2	0.18181818181818191	0.0091198769366003761	2393	True	estimable		ACP5;APP;CCNA2;CD28;CD40;ENPP2;FOXP3;HP;ICOS;IL10;IL2RA;LARGE1;LGALS4;MYC;PLD1;PTGS2;RNASE3;TNF;TNFRSF12A;TNFSF10;TNFSF13B;XCL1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.92250684530586124	0.33694970836583182	0.36525442611118475	0.35635726046888994	0.018854761278244231	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.80180383605500227	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ATF6	2395	57	5	1	0	0.0020841944806344326	2393	True	estimable		BGLAP;IFRD1;PRKN;TG;WBP1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.90608331504787509	0.69229582587355243	0.76405316638787601	0.36498297691896842	0.018519203249698846	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.80341255735311956	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	CREM	2395	87	14	2	1.0769230769230769	0.0058479532163742687	2393	True	estimable		BGLAP;CALM1;CAMK4;CCNA2;CCND1;CD247;CD86;DUSP1;GSTP1;JUN;LIPE;SYK;TNF;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.90327875293445903	0.41201498432583283	0.45613270874282175	0.36646888581019488	0.018461901095756305	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.80341255735311956	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FOXQ1	2395	17	6	2	0.66666666666666663	0.0025034751108808911	2393	True	estimable		BCL11A;BGLAP;CDH1;CDKN1A;TAGLN;VCAN	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.90782256255816118	0.63288054814738437	0.69714124130599342	0.36406338592305765	0.018554739054412222	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.80341255735311956	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SREBF1	2395	130	18	2	0.41830065359477125	0.0074846127148071977	2393	True	estimable		BGLAP;CD36;CDKN1A;CEBPB;GK;HMOX1;HPGD;IRS2;LIPC;LIPE;LRP1;NPC1;PGD;PIK3R3;PKM;PTGS2;RETN;SYTL4	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.90898222347516666	0.36649069008820412	0.4031879619021137	0.36345104549971119	0.018578432873546429	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.80341255735311956	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ATF1	2395	85	15	1	0	0.006226422004907888	2393	True	estimable		CAT;CCNA2;CEBPB;DUSP1;FLT1;FOSL1;IL10;JUN;NPC1;PCNA;PDLIM7;PLAUR;PTGS2;TNF;TOP2A	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.8006922461991175	0.35396096059232945	0.44206867529013871	0.42338931783659883	0.016365757265405585	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ATF3	2395	109	21	2	0.93333333333333324	0.0087633837551428992	2393	True	estimable		AQP1;CCL3;CCNA2;CCND1;CDKN1A;FN1;GSN;HSPB1;IL10;IRAK3;IRS2;ITGA7;JUN;PLN;PMAIP1;SERPINE2;SLC11A1;SORT1;TLR4;TNF;TREM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.78173695455495162	0.29129730517152241	0.37262829072390474	0.43444651561554937	0.015978420505518013	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	EGR2	2395	73	11	1	0	0.0045737168251177704	2393	True	estimable		BGLAP;CDKN1A;CEBPB;IL2RB;JUN;LAT;PTGS2;SERPINE2;SOCS1;TAGLN;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	-0.78505695068201453	-0.40492798693626691	0.51579441030932549	0.43249789187365784	-0.016046262589419349	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ELK1	2395	61	9	2	0.44444444444444442	0.0037508524268221001	2393	True	estimable		CDKN1A;CITED2;FOSL1;FUT4;HMOX1;PTGS2;RUNX2;TAGLN;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.7756951781626833	0.44181320915147465	0.56957065299536391	0.43800563809035542	0.015854959946260898	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FOSL2	2395	42	9	1	0	0.00374527132026308	2393	True	estimable		BGLAP;BRCA1;CEBPB;CLU;FOSL1;ITGAX;MYB;PLAUR;TIMP1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.77475023791332331	0.44160379996983451	0.56999504919060096	0.43856380213580415	0.015835650517847175	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FOXA2	2395	134	13	2	0.30769230769230776	0.0054091387131712364	2393	True	estimable		ALAS2;AQP3;AQP9;CDH1;CDKN1A;CITED2;COL18A1;HPGD;MAP1B;NR4A2;SLC10A1;SLC4A4;SYTL4	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.82416446203931404	0.39089074048584094	0.47428730367555544	0.40992825208180561	0.01684538365640148	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	GABPA	2395	48	6	1	0	0.0024999869192815025	2393	True	estimable		BRCA1;CD79A;ELANE;IL10;IL2RB;ITGB2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	0.84619341516715285	0.59034106400565256	0.69764317876314308	0.39752946216396123	0.017295508144696353	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.81075038016456757	False	not_significant
